Date,nps,text
2/16/23 21:33,5,Mejores precios pero van subiendo cada 5 minutos
2/16/23 21:32,7,Muy buena
2/16/23 21:31,0,mucho pasos para comprar un boleto.
2/16/23 21:31,6,"mostrar los precios con Viva fan antes de pagarla, ya que no conviene comprarla"
2/16/23 21:21,8,"Me declino 2 tarjetas diferentes, y me bloqueo una"
2/16/23 21:16,7,tiempo
2/16/23 21:15,8,no me acepto la tarjeta varios días... siendo que esta perfecta y me la ha aceptado muchas veces antes
2/16/23 21:14,8,Tener mas claros las selecciones principales no llenar de tanta opción
2/16/23 21:07,7,especificar bien los costos
2/16/23 21:05,5,"menos pasos para la compra, eso de que te pasan de ofrecer y ofrecer cosas no esta cool"
2/16/23 21:04,8,hacerla mas ágil
2/16/23 20:58,8,"Agregando el CBX y la tua al precio del boleto, porque eso de comprar todo separado cae gordo"
2/16/23 20:58,6,"AGILIZANDO LA MENAR DE VER EL PRECIO TOTAL DE VIAJE, ANTES DE METER TODOS LOS DATOS, YA QUE QUITA BASTANTE TIEMPO"
2/16/23 20:58,8,Me cambiaron el precio de los boletos 2 veces
2/16/23 20:41,8,Excelente
2/16/23 20:40,8,"ser mas claros en las condiciones de la membresía Viva Fan que considero que no me dio ningún beneficio.Cada cambio de pagina se te agrega un cargo y esto no genera valor en la membresía, cometí un error en adquirirla"
2/16/23 20:38,8,no lo se por ahora
2/16/23 20:37,6,"Cuando pagué no pude comprobar que había comprado equipaje extra. Espero que esté incluido en la compra, pero mejor sería si eso se muestra en la página cuando pago"
2/16/23 20:30,3,TENER MAS VUELOS Y MEJORES COSTOS
2/16/23 20:28,3,"buggy interface, does not seamlessly change currency rates once item is in shopping cart"
2/16/23 20:25,8,LAS VENTANAS SON COMPLEJAS Y TAMBIEN NO ES FACIL EL SCROLL DOWN
2/16/23 20:14,3,"no se respetan los precios  que se ven en la imagen, le doy click y cambian al doble o triple en los asientos. Retraso en todos los vuelos siempre, más de 2,3,4 y hasta 6 horas."
2/16/23 20:12,0,cancelando vuelos 2 dias consegutivos
2/16/23 20:11,8,"No cobrando asignacion de asientos.  Por ejemplo, yo puedo usar cualquier asiento sin que me cobren por elegir alguno."
2/16/23 20:10,1,PRECIOS ALTOS
2/16/23 20:07,8,Deben poner el precio antes de registrar los nombres.
2/16/23 20:05,0,NO ME DEJA REALIZAR MI PEDIDO
2/16/23 20:05,0,muy complicado
2/16/23 20:03,8,HACIENDO UN FILTRO MAS RAPIDO Y ENTENDIBLE.
2/16/23 20:00,8,Mejorar en precios
2/16/23 19:59,8,EL PRECIO SE ME HISO ELEVADO
2/16/23 19:56,3,decir el precio real desde el inicio con tua incluido pues algo que forzosamente se tiene q
2/16/23 19:41,5,"ELIIMINANDO RENTAS DE HOTEL. RENTAS DE AUTOS, ELIMINANDO TANTOS SEGUROS ETC"
2/16/23 19:40,2,no se entiende nada
2/16/23 19:36,2,no acepto mi tarjeta
2/16/23 19:35,6,"Son confusos sus botones, en caso de no querer agregar servicios"
2/16/23 19:17,8,De manera inesperada se refresca la página sin dar clic a ningun vínculo
2/16/23 19:14,7,Menos confuso
2/16/23 19:11,5,Too many hidden fees...
2/16/23 19:09,0,"Dejen de agregar costos extras,"
2/16/23 19:06,8,"Cobran por todo, falta claridad"
2/16/23 19:04,8,nadie
2/16/23 19:04,3,"ha estado falland mucho, tarde 3 dias en poder comprar los vuelos por los errores en la pagina"
2/16/23 18:48,5,Tuve un problema de pago y en dos semanas no lo pudieron resolver
2/16/23 18:46,8,pongan todos los costos juntos
2/16/23 18:46,7,Que sea más rapido
2/16/23 18:44,8,No veo cómo me puedo regresar para revisar la información que ingresé
2/16/23 18:24,8,No cambiando los precios de último momento
2/16/23 18:23,7,Demasiadas ventanas para agregar extras. Deberían de mostrar desde el inicio el precio final
2/16/23 18:17,8,La pagina tiene demasiada informacion y muchos banners que la hacen confisa. Existen algunos apartados que no son claros y son percibidos como engañosos
2/16/23 18:14,6,la visualización en modo movile
2/16/23 18:11,0,Payment does not work
2/16/23 18:10,4,Me molesta que me obliguen a pagar por sentarme o como ustedes le llaman: elegir mi asiento.
2/16/23 18:03,0,"La experiencia de usuario es malísima para comprar un vuelo, solamente funciona para ustedes que quieren que pagues mas"
2/16/23 17:55,0,NO RECOMENDABLE
2/16/23 17:55,7,"La página no me permite agregar solo una maleta documentada, agrega una por cada pasajero."
2/16/23 17:49,8,SE TRABA AVECES AL MOMENTO DE QUERER RESERVAR
2/16/23 17:49,8,hagan mas chica la pag y mapa de seleccion de asientos
2/16/23 17:48,8,hagan mas chico el tamaño del mapa de seleccion de asientos
2/16/23 17:44,7,se que son meros tramites pero deberia ser incluido el costo final desde un principio y no de agregar asiento eso no me parece correcto pero bueno
2/16/23 17:40,8,mas agil
2/16/23 17:33,0,cómo joden la vida con tantas preguntas de cargos por todo
2/16/23 17:30,5,NO ME GUSTA QUE YA ESTEN COBRANDO LOS ASIENTOS Y QUE SEA DE AFUERZA MUY MAL SERVICIO
2/16/23 17:20,8,"la cuestion de los asientos me enreda, haganlo mas claro"
2/16/23 17:20,7,poner menos requisitos y complementos del viaje
2/16/23 17:15,7,Se batalla para pagar y de un momento a otro me cambiaron la tarifa
2/16/23 17:13,6,en fechas pasada tome compre un vuelo de ciudad de México a tuxtla gutierrez el cual se retaso 5 horas y la aeronilia jamas nos dia una atencion llegue a mi destino a las 3:00 am cunado el arribo era a las 11:30
2/16/23 17:12,7,Es algo confusa la plataforma
2/16/23 17:00,4,"Respetando los precios iniciales de la compra, ya que durante mi proceso de pago salió el indicador de que mi vuelo tenía cambio de precio."
2/16/23 16:58,1,"not a good website to book, terrible"
2/16/23 16:49,7,Deben eliminar los intentos engañosos de cobrar extras
2/16/23 16:41,5,May deficit para completar reservacion
2/16/23 16:29,0,NI SE PUEDE COMORAR O PAGAR EN LINEA
2/16/23 16:11,6,no me permite comprar tiquetes para menor de 15 años
2/16/23 16:11,8,"FACIL U RAPIDO, NO DEBES EMPUJAR PARA COMPRAR ASIENTO,"
2/16/23 16:10,8,"en los vuelos de regreso normalmente por ^error^  me cambian de mes, es decir, si compro en febrero para regresar en febrero, automáticamente me pone el mes de marzo , y si no me fijo, pierdo mi vuelo.ya van 3 veces que sucede este problema."
2/16/23 16:04,3,siempre que intentamos pagar nos marca error y hay que intentarlo dias despues y sube el costo
2/16/23 16:01,8,Haciendo más promociones saliendo de Toluca
2/16/23 15:42,8,mas ofertas y promociones
2/16/23 15:38,7,no pude pagar con Banorte
2/16/23 15:06,5,Tuve problemas para pagar con Amex y mi tarjeta no tienen ningún problema.
2/16/23 15:04,7,HACERLA MENOS COMPLICADA
2/16/23 14:47,8,"Hay que tener mucho cuidado al hacer la reservación, por que si no lo hace uno con cuidado suma muchos cargos extras"
2/16/23 14:42,0,imposible el pago
2/16/23 14:38,8,OK
2/16/23 14:24,8,Podría ser un poco mas clara.
2/16/23 14:10,8,demasiadas opciones
2/16/23 14:09,5,"mas amigable, q no cierre sesion."
2/16/23 9:35,0,no cambien de precio durante el registro
2/16/23 7:35,8,NO PONIENDO TANTAS COSAS A COMPRAR
2/16/23 7:30,7,agregan cargos sin especificar cual es el motivo
2/16/23 7:20,6,"poco intutiva, hay muchas opciones"
2/16/23 7:15,8,Van agregando cargos en lugar de tener un precio fijo
2/16/23 7:09,0,pongan mas baratos sus precios
2/16/23 7:06,0,se traba a cada rato
2/16/23 6:26,7,no vender asientos
2/16/23 6:19,3,cae mal seleccionar paquete tras paquete y costo tras costo
2/16/23 6:12,1,No se pasen no poniendo el precio de los aeropuertos!
2/16/23 5:56,5,x
2/16/23 5:41,8,"NO PONER LO DEL ASIENTO, INCLUIRLO EN EL PRECIO"
2/16/23 5:33,4,Vajar los presios de los vuelos. Ni que costara la gasolina tan cara
2/16/23 5:25,1,dejar de mentir en el precio que se demuestra antes de seleccionar el vuelo
2/16/23 5:18,8,AGILIZANDO LOS PASOS A SEGUIR
2/16/23 5:17,8,MUCHOS FORMATOS
2/16/23 5:14,8,"Muchos procesos, hacerlo mas simple"
2/16/23 5:14,8,QUE SEA MAS EXPLICITO LO QUE SE SOLICITA
2/16/23 5:10,7,en lña seleccion de boletos obligan a los pasajeros a pagar un movimiento y no dan oportunidad a seleccionar cuando los asientos estan disponibles con un alto porcentaje de disponibilidad es una injustica
2/16/23 5:05,6,en la pasarela de pago se debe de respetar el precio ya pactado.
2/16/23 4:50,3,Siempre es un problema al procesar los pagos en la pagina con tarjetas internacionales
2/16/23 4:45,0,ser mas especificos
2/16/23 4:40,5,ridiculo pagar por asiento cuando en otros paises todo esta incluido
2/16/23 4:37,1,Muy tedioso
2/16/23 4:26,3,SIN ABUSAR TANTO AL ELEVAR EL COSTO CADA QUE AVANZA A PAGINA
2/16/23 4:20,8,Que sea mas rápida
2/16/23 4:16,8,"Porque tiene muchos distractores,  y se pierde un poco el formato en el celular, por eso mejor lo hice desde la laptop"
2/16/23 4:11,0,Fix your bill pay system
2/16/23 4:04,8,bien
2/16/23 3:44,8,mayor claridad en costos y mas amigable en toda la visualizaciòn en pantalla
2/16/23 3:41,5,"tuve que iniciar tres veces el proceso para poder pagar, porque no me permitía"
2/16/23 3:39,8,Incluir TUA desde la selección de vuelo
2/16/23 3:39,8,NO CERRANDO LA SESIÓN Y MAS VELOCIDAD EN LA PLATAFORMA
2/16/23 3:34,5,SE AGREGAN SERVICIOS NO SELECCIONADOS
2/16/23 3:28,8,QUE NO EXPIRE TAN RAPIDO LA SESION
2/16/23 3:23,6,quiten tantos agregar
2/16/23 3:13,8,EXPLICANDO POR QUÉ LOS ASIENTOS CAMBIAN TANDO DE PRECIO ENTRE UN VUELO Y OTRO
2/16/23 3:09,3,La página es confusa y no apareció la opción de comprar a meses sin intereses
2/16/23 3:06,8,El guardado de Tarjeta de Credito no funciona bien
2/16/23 3:00,0,too much issue when we trying to pay
2/16/23 2:59,7,recibiendo todas las tarjetas para pagar los boletos
2/16/23 2:58,8,UN POCO COMPLICADO
2/16/23 2:55,8,mejores ofertas
2/16/23 2:50,7,QUITAR LAS SORPRESAS EN COSTOS
2/16/23 2:49,8,SI TIENES QUE EDITAR LA INFO NO PERDER LO QYE YA ESTABA CAPTURADO
2/16/23 2:40,8,Precios
2/16/23 2:40,7,no cobrando los asientos
2/16/23 2:29,8,"optimizacion de la aplicacion, la reserva la queria hacer desde la app, pero siempre me arrojó al navegador"
2/16/23 2:25,1,No me dejo pagar
2/16/23 2:20,7,"Claridad en qué consiste cada tarifa, nunca he viajado con ustedes"
2/16/23 2:18,8,Muchos pasos para comprar (invasivo ofrecer alojamiento) etc.
2/16/23 2:14,8,"UN POCO MAS CLARAS LAS TARIFAS, Y LA SELECCION AUTOMATICA DE ASIENTOS"
2/16/23 2:07,5,que se cobre de inmediato
2/16/23 2:05,7,los cargos
2/16/23 1:57,7,LAS TARJETAS DE CREDITO NO QUERIAN PASAR
2/16/23 1:57,1,Te dejan poco tiempo en la pagina
2/16/23 1:42,0,cambian de precios ya casi al terminar la reservacion y es volver empezar de cero y mas caro
2/16/23 1:41,7,Cobren menos
2/16/23 1:39,4,SEAN MAS CLAROS EN LOS CARGOS...
2/16/23 1:31,6,ser más explícitos
2/16/23 1:25,7,Aceptando pagos con tarjetas virtuales. Lo intenté con dos de diferentes bancos y no me lo permitió
2/16/23 1:17,0,"no pude pagar directamente con mi tarjeta de crédito, tuve forzosamente que pagar por PayPal"
2/16/23 1:11,0,NO FUNCIONA PAGO CON TARJETA
2/16/23 1:08,8,"Que se guarden los datos de todos los pasajeros, en caso de que se cierre la pagina ya no sea necesario cargar todo de nuevo. Así lo tiene Wingo."
2/16/23 1:00,1,tuve que hacer el proceso 5 veces para lograr comprar. ES MAS UN LUGAR DE UNA PERSONA QUE LLEVAR A MI GATO DEBAJO DEL ASIENTO Y YO INCOMODA.... QUISE COMPRAR UN LUGAR ADICIONAL PARA IR COMODA Y NO PUDE
2/16/23 0:46,4,PONEN MUCHAS TRABAS PARA COMPRAR
2/16/23 0:43,3,siempre tengo problemas para el reconocimiento de mi tarjeta
2/16/23 0:42,8,"Evitar querer cobrar por todo, solo le hace falta querer cobrar el oxigeno!"
2/16/23 0:30,8,MAS PROMOSIONES
2/16/23 0:20,2,"Demasiados pasos para reservar, si desde el inicio solo coloqué que quería vuelo, para que rayos me siguen preguntando si quiero hospedaje y demás servicios. Pierdo mucho tiempo!!!"
2/16/23 0:18,6,es dicifil que acepten el pago
2/16/23 0:15,0,Pesimo servicio para pagar en linea
2/16/23 0:06,7,MUCHOS PASOS
2/16/23 0:03,5,deben ser mas claros con sus precios como en aeromexico
2/16/23 0:02,5,QUE NO TE CAMBIEN EN EL MOMENTO LAS TARIFAS
2/16/23 0:00,0,NO ME DEJA PAGAR
2/15/23 23:56,5,probelmas con el inisio de secion con google y anviguadadd en los precios
2/15/23 23:46,6,No poniendo cobros ocultos como el del asiento
2/15/23 23:33,8,HACIENDO MAS AMIGABLE LA PAGINA
2/15/23 23:28,8,x
2/15/23 23:21,7,Me subieron los costos cuando me tarde en comprarlos.
2/15/23 23:12,3,la pagina no me deja comprar varios boletos con mi tarjeta de debito en el mismo dia
2/15/23 23:08,5,"Siemrpe tengo problemas al pagar con la tarjeta de credito, siempre me la rechaza."
2/15/23 23:02,5,que no cobren todo extra
2/15/23 22:47,8,Incluyan desde el principio el costo total
2/15/23 22:46,8,PIDE MUCHOS DATOS PARA COTIZAR DIVERSAS OPCIONES DE VUELOS
2/15/23 22:37,8,Fallas a la hora de querer seguir con la reservación después de introducir los pasajeros.
2/15/23 22:29,3,se traba mucho
2/15/23 22:28,8,ELIMINAR RETRASOS DE VUELOS.
2/15/23 22:28,8,Que sea mas eficiente aparecen muchos errores
2/15/23 22:07,4,"no pueden hacer un cobro por ninguna plataforma, al querer pagar en el oxxo no te genera una reserva y marca error y nos obligan a comunicarnos a sus números y obviamente la tarifa es mas alta."
2/15/23 22:06,8,EN GENERAL BASTANTE BIEN LA PAGINA
2/15/23 22:05,1,No me deja comprar mis vuelos
2/15/23 22:03,8,....
2/15/23 22:00,1,PONER DESDE EL PRINCIPIO EL COSTO DEL BOLETO CON EL TUA INCLUIDO
2/15/23 21:52,8,TIENEN MUCHAS PROMOCIONES
2/15/23 21:47,4,bajando el precio del tua
2/15/23 21:45,5,pues me cancelo una tarifa por otra mas cara en el momento que pase la tarjeta.
2/15/23 21:21,8,no poniendo tantas ventas previas antes del pago es odioso
2/15/23 21:20,0,"dejen de poner tanta cosa para agregar y digan de una vez cuanto sera el total en lugar de darle 1000 vueltas al asunto, casi casi que ponen ""agrega unos chetos y una coca para que no te de sed"""
2/15/23 21:06,0,NO RECOMENDABLE
2/15/23 21:05,7,"Dando opción de elegir una modalidad en cada vuelo de un redondo, ejemplo light de ida y extra de regreso"
2/15/23 20:58,0,Los precios son falsos y cuando vas a pagar no permite.
2/15/23 20:55,8,"no es claro lo del cobro de los asientos, es muy extraña la forma"
2/15/23 20:47,7,Permitir regresar a las otras secciones sin tener que volver a empezar desde la elección del horario de viaje
2/15/23 20:46,5,"No me aceptaba pagar con TDC, hasta la 6a. vez que lo intenté"
2/15/23 20:45,0,La leyenda para aceptar el uso de datos pR fines operacionales incluye comunicaciones publicitarias y deberian de dejar que el usuario elija si quiere recibir informacion de sus campañas publicitarias.
2/15/23 20:44,8,mejorar la paginca
2/15/23 20:43,6,LA BUSQUEDA AL CAMBIAR DE DIAS NO ES CLARA
2/15/23 20:43,4,No cambien los precios de un momento a otro
2/15/23 20:43,8,MAS OFERTAS
2/15/23 20:36,6,muy complicada las selecciones
2/15/23 20:34,3,te detecta cosas que elegiste y después las quitas y te sigue apareciendo el costo
2/15/23 20:33,2,hACIENDO LAS COSAS BIEN
2/15/23 20:14,6,"Ayuda mucho para cotizar las opciones de horario, si no tuviera que llenar toda la informaciòn de pasajeros para poder ver el costo final. Muchas veces para mi familia cotizo diferentes opciones de días y horarios y es una lata estar llenando toda la informaciòn una y otra vez"
2/15/23 20:13,5,BAJANDO  LOS PRECIOS
2/15/23 20:12,7,"no tienen claro lo de los meses sin intereses , no da la opcion  de meses sin intereses. solo hasta 6 y en otro lado dice 12"
2/15/23 20:11,5,me sacó de la página y me hizo empezar de nuevo
2/15/23 20:06,8,Menos reiterativo al proporcionar los extras
2/15/23 20:05,8,pudiendo asignar diferente paquete o equipaje a cada viajero
2/15/23 20:05,4,Asistencia en Chat para dudas
2/15/23 20:02,8,CON LOS SERVICIOS EN TIEMPO
2/15/23 20:02,5,son muchas ventanas... sería mejor que fueran menos ventanas y sin tanta informacion. lo haría mas sencillo
2/15/23 20:02,8,AYUDA EN LINEA
2/15/23 19:58,0,payment keeps declining
2/15/23 19:57,8,.
2/15/23 19:53,6,MEJOREN SUS PRECIOS Y SUS OPCIONES DE HORARIO
2/15/23 19:44,5,cobran todo
2/15/23 19:40,5,"Cuando reserve los boletos preferentes decia +10 y cuando los seleccione cambio el precio a +24, muy confuso y dificil para seleccionar el equipaje, no quiero el carry-on solamente la maleta grande para registrar.... y esa opcion no exixte, tengo que pagar por ambos?"
2/15/23 19:33,8,mejorar el manejo de la pagina
2/15/23 19:22,8,"DEMASIADAS TRAMPAS DE COMPRAS EXTRA, NO ES UN PROCESO RAPIDO DEBIDO A ESO"
2/15/23 19:19,7,"Demasiados pasos, reducir eso y dejar de estar poniendo tantos extras de seguros, ofrecer el upgrade, etc., y además mostrar lo del TUA siempre desde el inicio, no hasta el final."
2/15/23 19:03,8,no cobrar asientos
2/15/23 18:58,0,se traba la app muy revoltosa intencionalmente para vender mas servicios
2/15/23 18:56,6,"Para la elección de paquete de maleta (documentación) al ser tres personas no permite la elección de diferente peso,."
2/15/23 18:55,8,bien
2/15/23 18:48,7,precios
2/15/23 18:47,0,COBROS DE EQUIPAJE CARISIMOS
2/15/23 18:43,8,EL COSTO DEL TUA ES MUY ELEVADO
2/15/23 18:41,7,.
2/15/23 18:29,8,"no le pongan que le agrege tanta cosa, pierde uno el tiempo y se hace uno bolas seleccionando hasta lo que no quiere uno"
2/15/23 18:24,2,NO ACEPTA FORMAS DE PAGO
2/15/23 18:19,7,"Hacer un poco más fácil la interfaz para elegir el tipo de equipaje, pues es confuso"
2/15/23 18:18,0,No deja hacer el pago
2/15/23 18:16,8,PONE MUCHAS TRABAS PARA PAGAR
2/15/23 18:14,8,nO ME ACEPTO UNA TARJETA DE CRÉDITO
2/15/23 18:13,0,"Muy caro abusan y pésimo servicio, me han robado cosas."
2/15/23 18:09,8,mas accesible la pagina
2/15/23 17:58,8,Individualizar opciones de equipaje por pasajero
2/15/23 17:56,7,Esta un poco complicada
2/15/23 17:55,5,poner una pestaña  para poder facturar de inmediato la compra de los vuelos  ya qu es tardado las llamadas y la contestación de email que tampoco viene en la pagina tuve que llamar para pedir el correo de facturación
2/15/23 17:54,8,Seleccionar combos individuales y no por todos los pasajeros
2/15/23 17:44,2,"NO PUDE PAGAR CON MI TARJETA, POR ERROR DE SU SISTEMA"
2/15/23 17:43,0,muy lenta
2/15/23 17:36,5,SUS GASTOS OCULTOS Y SEGUIR PASANDO POR ARRIBA DE LA LEY NO DANDO UNA MALETA PEQUEÑA GRATIS
2/15/23 17:31,5,Sus tarifas son engañosas al no incluir desde el inicio el TUA
2/15/23 17:16,8,LOS CARGOS EXTRAS Y TODOS LOS CARGOS ESCONDIDOS
2/15/23 17:13,6,pongan costos reales por que te dan un precio super bajo y no incluye nada!!
2/15/23 17:11,7,aceptando todas las tarjetas de credito y poder pagar a meses. tarados
2/15/23 17:00,8,tuve problemas con el pago de mi tc
