Button name,Rating,,Comment,,,,,,,,,,,,,,,Page Load Time,Form,ID,Comments Added in Feedback Item,Image,feedback_type,¿Qué te gustaría compartir con nosotros?,basket_id,motivo_visita,share_data,error_type,NULL_feedback_type,name,pnr,contact_number,NULL_pnr,¿Sobre qué te gustaría leer en el blog? - What would you like to read?,would_like_to_read,other_topics_comment,experiment,NULL_contact_number,NULL_other_topics_comment,NULL_name
Doters,2,"No pude registrarme en cuenta Doters, intenté más de 10 veces en sitio web, app, antes de iniciar búsqueda, en mi selección y antes de pago y nada…",3/12/23 1:16,,,,,,,,,,,,,,,2s,,640d7c621c25cf4109105dcd,,https://u4w-screenshots-production.s3.amazonaws.com/640d7c621c25cf4109105dcd/full_image,error,,,,,,,,,,,,,,,,,
Doters,1,"No hay manera de usar los Dotes, quiero pagar con dotes y no se como, no hay acceso.",3/12/23 0:12,,,,,,,,,,,,,,,3s,,640d6d405f3a2c372a4967aa,,https://u4w-screenshots-production.s3.amazonaws.com/640d6d405f3a2c372a4967aa/full_image,error,,,,,,,,,,,,,,,,,
Doters,1,No puedo registrarme ,3/11/23 23:48,,,,,,,,,,,,,,,1s,,640d67c22b000750cb001438,,https://u4w-screenshots-production.s3.amazonaws.com/640d67c22b000750cb001438/full_image,error,,,,,,,,,,,,,,,,,
Desktop New Site,1,"Yo trate con otros vuelos y con un otra tarjeta, pero la pagina no esta funcionando. Quiero comprar tres vuelos. ",3/11/23 23:44,,,,,,,,,,,,,,,3s,,640d669c807bd65ca261c5bb,,https://u4w-screenshots-production.s3.amazonaws.com/640d669c807bd65ca261c5bb/screenshot,error,Errores o problemas en la página,,book_flight,si,booking_issues,,,,,,,,,undefined,,,
Doters,1,Quiero registrarme y al final solo se queda pensando y no me registra ,3/11/23 23:41,,,,,,,,,,,,,,,1s,,640d65fff38d05382d1fe8b1,,,error,,,,,,,,,,,,,,,,,
Desktop New Site,4,m,3/11/23 23:22,,,,,,,,,,,,,,,1s,,640d617b2bc7c17d23171fb6,,https://u4w-screenshots-production.s3.amazonaws.com/640d617b2bc7c17d23171fb6/screenshot,compliment,Felicitación,,book_flight,no,,,,,,,,,,[object Object],,,
Desktop New Site,2,Kindly process refund to original form of payment. PNR FIMRVB,3/11/23 22:52,,,,,,,,,,,,,,,0s,,640d5a5f21e4d0278409f54d,,https://u4w-screenshots-production.s3.amazonaws.com/640d5a5f21e4d0278409f54d/screenshot,suggestion,Sugerencias o ideas,,flight_status,yes,,,,,,,,,,undefined,,,
Desktop New Site,2,Kindly process refund to original form of payment. PNR P7832F ,3/11/23 22:50,,,,,,,,,,,,,,,0s,,640d5a1e432f991960579131,,https://u4w-screenshots-production.s3.amazonaws.com/640d5a1e432f991960579131/screenshot,suggestion,Sugerencias o ideas,,quote_flight,yes,,,,,,,,,,undefined,,,
Desktop New Site,2,Kindly process refund to original form of payment. PNR U8JZWF,3/11/23 22:49,,,,,,,,,,,,,,,0s,,640d59c8027aef40a96ff44f,,https://u4w-screenshots-production.s3.amazonaws.com/640d59c8027aef40a96ff44f/screenshot,suggestion,Sugerencias o ideas,,quote_flight,yes,,,,,,,,,,undefined,,,
Desktop New Site,2,Kindly process refund to original form of payment. PNR X4QQYR,3/11/23 22:48,,,,,,,,,,,,,,,0s,,640d598d5e4dc6355a50f435,,https://u4w-screenshots-production.s3.amazonaws.com/640d598d5e4dc6355a50f435/screenshot,suggestion,Sugerencias o ideas,,book_flight,yes,,,,,,,,,,undefined,,,
Desktop New Site,2,Kindly process refund to original form of payment. PNR K64LKY,3/11/23 22:47,,,,,,,,,,,,,,,0s,,640d594457703d6f48714b31,,https://u4w-screenshots-production.s3.amazonaws.com/640d594457703d6f48714b31/screenshot,suggestion,Sugerencias o ideas,,flight_status,yes,,,,,,,,,,undefined,,,
Desktop New Site,2,Kindly process refund to original form of payment. PNR VYS4KM,3/11/23 22:46,,,,,,,,,,,,,,,0s,,640d5917c6fb655f2d4de5cb,,https://u4w-screenshots-production.s3.amazonaws.com/640d5917c6fb655f2d4de5cb/screenshot,compliment,Felicitación,,quote_flight,yes,,,,,,,,,,undefined,,,
Desktop New Site,2,Kindly process refund to original form of payment. PNR VYS4KM,3/11/23 22:45,,,,,,,,,,,,,,,0s,,640d58cdf483c7794963d5b2,,https://u4w-screenshots-production.s3.amazonaws.com/640d58cdf483c7794963d5b2/screenshot,compliment,Felicitación,,quote_flight,yes,,,,,,,,,,undefined,,,
Desktop New Site,2,Kindly process refund to original form of payment. PNR B79ZRF ,3/11/23 22:43,,,,,,,,,,,,,,,0s,,640d587432de08101c77b048,,https://u4w-screenshots-production.s3.amazonaws.com/640d587432de08101c77b048/screenshot,suggestion,Sugerencias o ideas,,flight_status,yes,,,,,,,,,,undefined,,,
Desktop New Site,2,Kindly process refund to original form of payment. PNR GHEUFE  ,3/11/23 22:42,,,,,,,,,,,,,,,0s,,640d580a2bc7c17d23171f60,,https://u4w-screenshots-production.s3.amazonaws.com/640d580a2bc7c17d23171f60/screenshot,compliment,Felicitación,,quote_flight,yes,,,,,,,,,,undefined,,,
Desktop New Site,1,no deja guardar la reservacion en el correo o en unma usb,3/11/23 21:34,,,,,,,,,,,,,,,15s,,640d4704b58638753b0c93d8,,,error,Errores o problemas en la página,,book_flight,si,booking_issues,,,,,,,,,Preselected,,,
Doters,2,No se puede crear una cuenta,3/11/23 21:29,,,,,,,,,,,,,,,4s,,640d46f9f51b454dc555a73e,,,error,,,,,,,,,,,,,,,,,
Desktop New Site,1,"Estoy intentando pagar estos vuelos todo el día y no se ha podido, hable 5 veces a call center y nadie me pudo ayudar, a doters y que a ellos no les corresponde, fui a viva tiendas y que tampoco se puede hacer pagos con ellos con puntos doters. entonces cual es el beneficio de sacar la tarjeta para obetener puntos doters?????? podrian resolverme quien SI de viva aerobus podria ayudarme por favor?",3/11/23 19:15,,,,,,,,,,,,,,,0s,,640d27b1543589600c439c62,,https://u4w-screenshots-production.s3.amazonaws.com/640d27b1543589600c439c62/screenshot,error,Errores o problemas en la página,,book_flight,si,booking_issues,,,,,,,,,[object Object],,,
Doters,1,No translation to English ,3/11/23 18:32,,,,,,,,,,,,,,,7s,,640d1da8132d5e03185653ec,,,suggestion,,,,,,,,,,,,,,,,,
Doters,1,Ya me registre 2 veces y no me da acceso,3/11/23 18:30,,,,,,,,,,,,,,,4s,,640d1d20c7d94a716c48d6e3,,,error,,,,,,,,,,,,,,,,,
Desktop New Site,4,Precios,3/11/23 15:43,,,,,,,,,,,,,,,3s,,640cf5e95ecf8369904fddb4,,https://u4w-screenshots-production.s3.amazonaws.com/640cf5e95ecf8369904fddb4/screenshot,compliment,Felicitación,,quote_flight,yes,,,,,,,,,,undefined,,,
Doters,4,muchas personas por nuestra edad desconocemos el manejo para trámites en el Internet y nos gustaría tener la facilidad de poder acceder a nuestros beneficios ,3/11/23 15:07,,,,,,,,,,,,,,,4s,,640ced954deed0795845285f,,https://u4w-screenshots-production.s3.amazonaws.com/640ced954deed0795845285f/full_image,suggestion,,,,,,,,,,,,,,,,,
Doters,1,No me deja registrarme,3/11/23 14:18,,,,,,,,,,,,,,,0s,,640ce203f83ead023a3d1db2,,https://u4w-screenshots-production.s3.amazonaws.com/640ce203f83ead023a3d1db2/full_image,error,,,,,,,,,,,,,,,,,
Doters,1,Van como cuatro ocasiones que deseo dar de alta mi cuenta en doters y el sistema no permite continuar pienso que si eso es un impedimento entonces no tiene sentido accesar a este servicio,3/11/23 13:49,,,,,,,,,,,,,,,1s,,640cdb37c61f93352c1677a0,,,general,,,,,,,,,,,,,,,,,
Doters,1,"Realmente la página es pésima, si no saben cómo administrar una página contrates ingenieros egresados del IPN esos son los mejores, tiene una pésima recepción de datos y sumamente lenta la página, todo debe ser remodelado.",3/11/23 13:46,,,,,,,,,,,,,,,1s,,640cda828154e31693617ed4,,,error,,,,,,,,,,,,,,,,,
Desktop New Site,1,No tengo option para usar mi vale/certificado.   no me quisieron regresar mi dinero y ahora solo tengo este método de pago y no puedo hacer mi reservación.,3/11/23 12:07,,,,,,,,,,,,,,,0s,,640cc33671b9c00e1d3debfd,,https://u4w-screenshots-production.s3.amazonaws.com/640cc33671b9c00e1d3debfd/screenshot,error,Errores o problemas en la página,,book_flight,si,payment_issues,,,,,,,,,[object Object],,,
Desktop New Site,1,"Modifiqué mi vuelo y no me estan respetando el costo que yo ya habia pagado, en pocas palabras ese dinero esta perdido.  Me comunico a Atencion a Clientes por llamada y mas de 30 minutos en que contesten, y al contestar no resuelven nada, no saben explicar ni dar referencias de nada. Muy mala experiencia en todos los aspectos.",3/11/23 11:34,,,,,,,,,,,,,,,8s,,640cbb7fc87306193d636321,,https://u4w-screenshots-production.s3.amazonaws.com/640cbb7fc87306193d636321/screenshot,error,Errores o problemas en la página,,change_booking,si,payment_issues,,,,,,,,,undefined,,,
Doters,1,No deja registrar nuevos usuarios,3/11/23 11:00,,,,,,,,,,,,,,,1s,,640cb39a9fed225e9351845f,,,error,,,,,,,,,,,,,,,,,
Desktop New Site,2,"Quiero pagar mi vuelo con Tarjeta de credito y PUNTOS DOTERS, no me deja utilizar los puntos doters porque no me envia el correo o mensaje para confirmar. En la parte donde tienes que seleccionar el metodo aparece el siguiente error:  0186d18e-b664-486d-9e7b-e266dbde6091 - Session ID: undefined - Exception ID: - Basket ID: 0186d18e-b664-486d-9e7b-e266dbde6091 - Timestamp: 2023-03-11T16:57:03.210Z - URL: https://api.doters.com/v1/members/6370012972/details/secretDetails - Error Code: BAD_REQUEST ",3/11/23 11:00,,,,,,,,,,,,,,,0s,,640cb384dffc2f546b690d47,,https://u4w-screenshots-production.s3.amazonaws.com/640cb384dffc2f546b690d47/screenshot,error,Errores o problemas en la página,,book_flight,si,payment_issues,,,,,,,,,[object Object],,,
Desktop New Site,1,"Es de verdad demasiado molesto y lamentable que tenga que estar pegado a la computadora por 24 horas y aun asi no pueda comprar mi boleto con mis puntos doters, en verdad que mal servicio, adquiri mi tarjeta porque era cliente frecuente de su aerolinea prero no es posible que tenga que estar llamando por horas y esperando en la plataforma para que al final no me puedan solucionar nada",3/11/23 10:21,,,,,,,,,,,,,,,0s,,640caa82093fbb7dce43fe94,,https://u4w-screenshots-production.s3.amazonaws.com/640caa82093fbb7dce43fe94/screenshot,error,Errores o problemas en la página,,book_flight,si,payment_issues,,,,,,,,,[object Object],,,
Doters,2,no concluyo el proceso y no informa la causa,3/11/23 10:07,,,,,,,,,,,,,,,3s,,640ca730850f953fc25a4712,,https://u4w-screenshots-production.s3.amazonaws.com/640ca730850f953fc25a4712/full_image,,,,,,, ,,,,,,,,,,,
Doters,3,"Error 404, que significa no me deja ingreasas",3/11/23 8:04,,,,,,,,,,,,,,,1s,,640c8a6507d0065b3c1c5bd2,,,error,,,,,,,,,,,,,,,,,
Desktop New Site,1,"No me interesa el reembolso total - su pagina lo agrega automaticamente un paso previo a hacer el pago del vuelo y no permite removerlo - no dan explicaciones de por que se agrega ni porque no se puede quitar. Me parece un hurto,.",3/11/23 6:43,,,,,,,,,,,,,,,3s,,640c774e14a2da6fa450ba87,,https://u4w-screenshots-production.s3.amazonaws.com/640c774e14a2da6fa450ba87/screenshot,error,Errores o problemas en la página,,book_flight,si,booking_issues,,,,,,,,,[object Object],,,
Desktop New Site,1,Se agrega automáticamente el Reembolso total y no encuentro donde quitarlo,3/11/23 2:26,,,,,,,,,,,,,,,1s,,640c3b0f4387240dfa27ad68,,https://u4w-screenshots-production.s3.amazonaws.com/640c3b0f4387240dfa27ad68/screenshot,error,Errores o problemas en la página,,book_flight,si,payment_issues,,,,,,,,,undefined,,,
Doters,1,"Pésimo el registro, 40 minutos perdidos para que nunca cargue los datos",3/11/23 1:47,,,,,,,,,,,,,,,1s,,640c321674548e01e176309b,,https://u4w-screenshots-production.s3.amazonaws.com/640c321674548e01e176309b/full_image,error,,,,,,,,,,,,,,,,,
Desktop New Site,2,"TARDAN MUCHO EN CONTESTAR, NO ESPECIFICAN BIEN LOS CAMBIOS DE RESERVACION ",3/11/23 0:00,,,,,,,,,,,,,,,1s,,640c18ea3156e373bf460532,,https://u4w-screenshots-production.s3.amazonaws.com/640c18ea3156e373bf460532/screenshot,general,Comentario general,,change_booking,no,,,,,,,,,,[object Object],,,
Desktop New Site,2,Kindly process refund to original form of payment. PNR QDVV7A and B65PRI,3/10/23 23:29,,,,,,,,,,,,,,,1s,,640c11c627fd25134517d45e,,https://u4w-screenshots-production.s3.amazonaws.com/640c11c627fd25134517d45e/screenshot,compliment,Felicitación,,quote_flight,yes,,,,,,,,,,undefined,,,
Desktop New Site,1,No recibí mi correo y no conozco mi número de reservación y nadie contesta para atender mi solicitud. El peor servicio al cliente que he tenido ,3/10/23 23:23,,,,,,,,,,,,,,,0s,,640c1057882d857895227a0b,,https://u4w-screenshots-production.s3.amazonaws.com/640c1057882d857895227a0b/screenshot,error,Errores o problemas en la página,,check_in,si,confirmation_email,,,,,,,,,undefined,,,
Desktop New Site,2,dice que ya hice muchos intentetos por cambiar mi vuelo y no he realizo Ningun intento ,3/10/23 23:22,,,,,,,,,,,,,,,0s,,640c0ffe40511074c9754d7b,,https://u4w-screenshots-production.s3.amazonaws.com/640c0ffe40511074c9754d7b/screenshot,error,Errores o problemas en la página,,change_booking,si,vivafan,,,,,,,,,undefined,,,
Doters,1,La aplicación no deja registrarse  ,3/10/23 22:14,,,,,,,,,,,,,,,2s,,640c002edb2bce3d800e548c,,,,,,,,, ,,,,,,,,,,,
Doters,1,Es imposible acceder a la cuenta que se supone ya creer y no hay maner ,3/10/23 22:06,,,,,,,,,,,,,,,2s,,640bfe283f3a0431c0737a2a,,,error,,,,,,,,,,,,,,,,,
Desktop New Site,1,"NO QUIERO EL REEMBOLSO ADICIONAL, YA INTENTÉ VARIAS VECES QUITARLO Y LA APLICACIÓN NO LO QUITA, ESTO ES ENGAÑOSO, ME PUEDEN AYUDA'R?",3/10/23 21:54,,,,,,,,,,,,,,,2s,,640bfb7d0ed90c216c3f9c17,,https://u4w-screenshots-production.s3.amazonaws.com/640bfb7d0ed90c216c3f9c17/screenshot,error,Errores o problemas en la página,,book_flight,si,invoice,,,,,,,,,[object Object],,,
Doters,1,"No me deja crear una cuenta, solo está cargando y aparecen unos puntos ...",3/10/23 21:20,,,,,,,,,,,,,,,5s,,640bf38f79500562695f3a3c,,https://u4w-screenshots-production.s3.amazonaws.com/640bf38f79500562695f3a3c/full_image,error,,,,,,,,,,,,,,,,,
Desktop New Site,1,"No puedo vaciar el carrito, ocupo comprar mas lugares y no me deja.",3/10/23 21:11,,,,,,,,,,,,,,,0s,,640bf16ca44e0f20bf62f986,,https://u4w-screenshots-production.s3.amazonaws.com/640bf16ca44e0f20bf62f986/screenshot,general,Comentario general,,book_flight,no,,,,,,,,,,undefined,,,
Desktop New Site,1,No encuentro en dónde quitar el seguro de reembolso total. Llevo media hora buscándolo.,3/10/23 18:56,,,,,,,,,,,,,,,0s,,640bd196b05fb94a2b3b9e87,,https://u4w-screenshots-production.s3.amazonaws.com/640bd196b05fb94a2b3b9e87/screenshot,error,Errores o problemas en la página,,book_flight,si,booking_issues,,,,,,,,,undefined,,,
Desktop New Site,1,los precios que vas sumando no corresponden al total,3/10/23 18:03,,,,,,,,,,,,,,,1s,,640bc544e8dd5762af0c150b,,https://u4w-screenshots-production.s3.amazonaws.com/640bc544e8dd5762af0c150b/screenshot,error,Errores o problemas en la página,,book_flight,no,booking_issues,,,,,,,,,[object Object],,,
Desktop New Site,3,esta tardando mucho,3/10/23 17:45,,,,,,,,,,,,,,,19s,,640bc114a01ad274836d99c7,,https://u4w-screenshots-production.s3.amazonaws.com/640bc114a01ad274836d99c7/screenshot,error,Errores o problemas en la página,,book_flight,no,booking_issues,,,,,,,,,undefined,,,
Doters,1,no me permite concluir el registro ,3/10/23 17:44,,,,,,,,,,,,,,,1s,,640bc0ee950e6c7c4e765aae,,https://u4w-screenshots-production.s3.amazonaws.com/640bc0ee950e6c7c4e765aae/full_image,error,,,,,,,,,,,,,,,,,
Doters,1,yo tengo 34 mil puntos y sigo en nivel verde,3/10/23 17:26,,,,,,,,,,,,,,,0s,,640bbca34456ad4818170d68,,https://u4w-screenshots-production.s3.amazonaws.com/640bbca34456ad4818170d68/full_image,error,,,,,,,,,,,,,,,,,
Doters,2,No permite realizar registro para nuevo usuario.,3/10/23 17:20,,,,,,,,,,,,,,,1s,,640bbb2eee0863772e28f68d,,,error,,,,,,,,,,,,,,,,,
Desktop New Site,1,no permite eliminarlo y no está bien que no avisen antes de pagar,3/10/23 17:19,,,,,,,,,,,,,,,1s,,640bbaf72477295d2b79d785,,https://u4w-screenshots-production.s3.amazonaws.com/640bbaf72477295d2b79d785/screenshot,general,Comentario general,,book_flight,yes,,,,,,,,,,[object Object],,,
Doters,1,"No se puede realizar el registro, lo he intentado más de 8 veces",3/10/23 17:13,,,,,,,,,,,,,,,1s,,640bb989d19b891bea14b246,,,error,,,,,,,,,,,,,,,,,
Doters,3,No carga al querer crear la cuenta ,3/10/23 15:58,,,,,,,,,,,,,,,1s,,640ba80e543d995ad955746d,,,error,,,,,,,,,,,,,,,,,
Desktop New Site,4,"Agregar el TUA al precio final, es algo que NO se puede evitar pagar o si? Solo quieren aparentar precios ""bajos"" pero son lo normal, similares a volaris",3/10/23 15:56,,,,,,,,,,,,,,,1s,,640ba78a82d609044c042224,,https://u4w-screenshots-production.s3.amazonaws.com/640ba78a82d609044c042224/screenshot,suggestion,Sugerencias o ideas,,quote_flight,yes,,,,,,,,,,[object Object],,,
Desktop New Site,1,"¿Porque aparece un cargo forzoso de Reembolso total por 118.70 pesos? no quiero pagar ese cargo y no encuentro donde se pueda quitar, pero eso es un cargo adicional ",3/10/23 15:38,,,,,,,,,,,,,,,0s,,640ba34838f1d532e33e8676,,https://u4w-screenshots-production.s3.amazonaws.com/640ba34838f1d532e33e8676/screenshot,suggestion,Sugerencias o ideas,,book_flight,no,,,,,,,,,,[object Object],,,
Doters,1,No funciona el registro para nuevos usuarios,3/10/23 15:12,,,,,,,,,,,,,,,2s,,640b9d2d20829d20290de174,,,error,,,,,,,,,,,,,,,,,
Desktop New Site,1,"no quiero añadir el ""Reembolso total"" y la página no me deja quitarlo",3/10/23 14:52,,,,,,,,,,,,,,,1s,,640b983c5d197e552a39b14d,,https://u4w-screenshots-production.s3.amazonaws.com/640b983c5d197e552a39b14d/screenshot,error,Errores o problemas en la página,,book_flight,si,payment_issues,,,,,,,,,[object Object],,,
Desktop New Site,3,A que se refiere reembolso total?,3/10/23 14:16,,,,,,,,,,,,,,,3s,,640b9015ac39c7353430eacd,,https://u4w-screenshots-production.s3.amazonaws.com/640b9015ac39c7353430eacd/screenshot,general,Comentario general,,quote_flight,yes,,,,,,,,,,[object Object],,,
Desktop New Site,2,no entiendo que es REEMBOLSO TOTAL Y porque me lo cobran,3/10/23 13:51,,,,,,,,,,,,,,,0s,,640b8a4b44876b626715660d,,https://u4w-screenshots-production.s3.amazonaws.com/640b8a4b44876b626715660d/screenshot,general,Comentario general,,book_flight,yes,,,,,,,,,,[object Object],,,
Desktop New Site,1,ya no manejan meses sin intereses ,3/10/23 13:44,,,,,,,,,,,,,,,1s,,640b8870aceecc2f7e3ef2e6,,https://u4w-screenshots-production.s3.amazonaws.com/640b8870aceecc2f7e3ef2e6/screenshot,general,Comentario general,,book_flight,yes,,,,,,,,,,[object Object],,,
Doters,1,"ME QUIERO REGISTRAR, LLENO LOS DATOS Y SE QUEDA CARGANDO.",3/10/23 13:29,,,,,,,,,,,,,,,2s,,640b85230d4a3922592bd1b1,,https://u4w-screenshots-production.s3.amazonaws.com/640b85230d4a3922592bd1b1/full_image,error,,,,,,,,,,,,,,,,,
Doters,3,no se puede crear la cuenta,3/10/23 13:06,,,,,,,,,,,,,,,1s,,640b7fc8302c0757cb1120b4,,https://u4w-screenshots-production.s3.amazonaws.com/640b7fc8302c0757cb1120b4/full_image,suggestion,,,,,,,,,,,,,,,,,
Desktop New Site,2,NO CONTESTAN LA LINEA TELEFONICA   LOS TELEFONOS QUE MUESTRAN YA NO ESTAN DISPONIBLES,3/10/23 12:53,,,,,,,,,,,,,,,1s,,640b7b6c85a942600c0c98e2,,,general,Comentario general,,change_booking,no,,,,,,,,,,undefined,,,
Doters,1,no carga para poder registrarte ,3/10/23 12:53,,,,,,,,,,,,,,,1s,,640b7c9726fd84605a780244,,https://u4w-screenshots-production.s3.amazonaws.com/640b7c9726fd84605a780244/full_image,error,,,,,,,,,,,,,,,,,
Doters,2,"No puedo darme de alta, ingresando todos.los.datos, se queda el.sistema en espera",3/10/23 12:49,,,,,,,,,,,,,,,4s,,640b7ba17a7f671a686c51b8,,,error,,,,,,,,,,,,,,,,,
Doters,2,No se puede crear la cuenta.,3/10/23 12:41,,,,,,,,,,,,,,,3s,,640b79bdfee27b104a2142f1,,https://u4w-screenshots-production.s3.amazonaws.com/640b79bdfee27b104a2142f1/full_image,error,,,,,,,,,,,,,,,,,
Doters,5,Muy amable la plataforma ,3/10/23 12:29,,,,,,,,,,,,,,,3s,,640b76e44490ed010c3248c0,,,compliment,,,,,,,,,,,,,,,,,
Doters,2,"Lo de doters es pura mentiira, llevo tres viajes y  te pone que esta comra no genera puntos, empezare a biajar el uno plus",3/10/23 12:12,,,,,,,,,,,,,,,1s,,640b730f87157373fb1281c6,,,general,,,,,,,,,,,,,,,,,
Desktop New Site,1,NO ME DEJA CONTINUAR PAREA COMPRAR.A PESAR DE QUE ME DICE QUE ACTUALIZAR COMPRA NO ME DA MAS OPCIONES,3/10/23 11:16,,,,,,,,,,,,,,,3s,,640b65cdcb5081535f112e54,,https://u4w-screenshots-production.s3.amazonaws.com/640b65cdcb5081535f112e54/screenshot,error,Errores o problemas en la página,,book_flight,si,booking_issues,,,,,,,,,undefined,,,
Doters,1,es fraude,3/10/23 10:57,,,,,,,,,,,,,,,13s,,640b616cc935e12cc9339c20,,,,,,,,, ,,,,,,,,,,,
