Date,nps,_C_mo_podemos_mejorar_
2/15/23 15:06,10,excelente
2/15/23 14:41,10,todo es rapido y facil en su pagina
2/15/23 12:29,10,PRECIO
2/15/23 5:51,10,FACIL Y RÁPIDO
2/15/23 5:31,9,MUY SENCILLO Y EFICIENTE
2/15/23 4:46,9,ok
2/15/23 4:21,9,EFICIENTES
2/15/23 4:07,10,por lo eficaz
2/15/23 4:01,9,por que se realiza los cambios con efectividad
2/15/23 3:48,10,Rapidez
2/15/23 3:47,10,ME AGRADAN LAS FACILIDADES DEL PAGO
2/15/23 2:34,10,muy facil
2/15/23 1:09,10,"QUE BUENO QUE SE PUEDEN CAMBIAR LOS VUELOS, LOS AMAMOS, BESITOS! XOXO"
2/15/23 0:39,10,BONITO
2/15/23 0:28,10,POR PRECISOS
2/14/23 23:03,10,.
2/14/23 22:43,10,Es accesible
2/14/23 22:22,10,facilidad de uso de la plataforma
2/14/23 22:09,9,Fácil y práctico.
2/14/23 21:24,10,todo muy bien
2/14/23 20:51,9,sistema amable y fácil
2/14/23 20:06,10,Es muy facil clari y simple
2/14/23 19:57,9,POR LA FACILIDAD DEL TRAMITE
2/14/23 19:56,10,TODO BIEN
2/14/23 19:54,10,buen servicio
2/14/23 19:30,10,muy rapido
2/14/23 19:11,10,excelente linea aérea
2/14/23 18:38,10,eficiiencia
2/14/23 18:20,10,POR QUE SI
2/14/23 17:53,9,tanto dejiste de precios con respecto a las llamadas telefonuicas
2/14/23 17:46,10,"Montos para los pagos, claros"
2/14/23 17:30,10,facilidad de cambio de vuelo
2/14/23 17:03,10,PRACTICIDAD
2/14/23 17:02,9,PLATAFORMA AMIGABLE
2/14/23 17:00,10,PAGINA AMIGABLE
2/14/23 17:00,10,Muy ágil
2/14/23 16:57,10,"hice cambio de fecha solo de ida y me cobraron 65.00 , pero sigo teniendo la duda de si me cobraran penalizacion."
2/14/23 16:53,9,pagina amigable
2/14/23 16:49,10,La página fácil de operar
2/14/23 16:20,10,muy facil de utilizar y rapida y los accesos muy faciles de encontrar.
2/14/23 16:09,10,MUY FACIL
2/14/23 16:07,10,ES MUY FACIL USAR LA WEB
2/14/23 16:06,10,es facil
2/14/23 15:55,10,muy agil hacer mi cambio de vuelo
2/14/23 15:55,9,"Funciona muy bien, solo que en ésta ocasión faltó el recordatorio para hacer el check-in y pago de impuestos pendiente"
2/14/23 13:39,10,fácil  y rapido
2/14/23 7:23,9,Me encanta viajar en Viva
2/14/23 5:51,10,TI3NE BUENA ATENCION
2/14/23 5:39,9,eficiencia
2/14/23 5:23,10,las tarifas por cambios son realmente baratas
2/14/23 5:15,10,es rapido y seguro
2/14/23 4:48,10,"cómodo, sencillo y rápido"
2/14/23 4:37,10,SEGURIDAD Y ATENCION
2/14/23 4:28,10,LA APLICACION ES MUY AMIGABLE
2/14/23 4:26,10,Buen servicio
2/14/23 4:15,10,Porque fue muy sencillo realizar el tramite
2/14/23 3:51,10,excelente servicio
2/14/23 3:38,10,EXCELENTE SERVICIO
2/14/23 2:25,10,excelente servicio
2/14/23 1:27,10,excelente servicio y rapídéz
2/14/23 0:33,9,TODO BIEN
2/13/23 23:13,10,SUPERÓ MIS ESPECTATIVAS
2/13/23 23:02,9,Buena atencion
2/13/23 22:58,10,El cambio de vuelo fue posible. Gracias
2/13/23 22:39,10,:)
2/13/23 22:38,10,ES FACIL
2/13/23 22:08,10,POR QUE ES UNA EMPRESA BUENA
2/13/23 22:08,10,verificación de vuelos rapido
2/13/23 21:57,10,gracias
2/13/23 21:54,9,por que al abordar es muy rápido y al recoger maletas
2/13/23 21:37,10,todo amigable
2/13/23 21:18,10,Excelente servicio y rapidez
2/13/23 21:13,10,facil
2/13/23 21:04,10,facil y clara
2/13/23 20:47,10,Facilidad de manejo de la pagina
2/13/23 20:24,9,ES PRACTICO
2/13/23 19:58,10,Fue muy sencillo de hacer los cambios y todo fue muy claro en las instrucciones!!!
2/13/23 19:49,10,exelente
2/13/23 19:38,10,agil
2/13/23 19:03,10,ES MUY RÁPIDO HACER TODO EN EL SISTEMA
2/13/23 19:00,10,muy sencillo de realizar
2/13/23 18:58,10,"Es facil de usar su pagina, aunque sigo pensando que los costos adicionales algunos son muy altos :S"
2/13/23 18:50,10,facil y rapido
2/13/23 18:40,10,SI AMPLIAMEMTE
2/13/23 18:35,9,MUY AMIGABLE
2/13/23 18:26,10,:)
2/13/23 18:21,10,MUY AGIL PARA HACER CAMBIOS DE VUELO
2/13/23 18:11,10,POR TODO
2/13/23 18:01,10,muy práctico y el cambio me salió económico
2/13/23 17:14,10,por la rapidez
2/13/23 17:07,10,"Muy fácil, amigable y rápido."
2/13/23 16:56,10,buenas experiencias
2/13/23 16:27,10,Sencillo y rápido
2/13/23 16:26,10,Facil y Rapido
2/13/23 16:06,9,ES FACIL HASTA AHORA EL DETALLE ES QUE DESDE LA APP NO DA LA OPCION DE PAGAR CON PAYPAL YO NO SABIA QUE NO ACEPTABA PARA ASIENTOS PAGO CON TARJETAS Y DEBIA SER DESDE UNA LAP PARA LA OPCION DE PAGAR Y NO SE PUEDE CON TARJETA
2/13/23 15:44,10,EFICIENCIA Y CALIDAD EN EL SERVICIO
2/13/23 15:21,9,puntualidad
2/13/23 14:42,10,"EXCELENTE SERVICIOS, VELOCIDAD, COMODIDAD, TARIFAS."
2/13/23 14:35,10,intuitivo
2/13/23 13:25,10,Muy buena a tencion
2/13/23 6:45,10,bien bien gracias
2/13/23 5:17,10,MUY BUENA ATENCION
2/13/23 4:57,10,muy bueno
2/13/23 4:54,10,EFICIENCIA Y SERVICIO DE LA PLATAFORMA
2/13/23 4:12,10,Rapidez
2/13/23 3:28,10,EXCELENTE SERVICIO
2/13/23 2:56,10,FUE SENCILLO Y RAPIDO
2/13/23 0:41,10,R
2/13/23 0:17,10,FUE PRÁCTICO
2/13/23 0:05,10,Excelente y servicio
2/12/23 22:50,10,Bueno
2/12/23 22:50,10,.
2/12/23 20:53,9,BUENA ATENCIÓN POR WHATSAPP
2/12/23 20:44,10,EXCELENTE SERVICIO
2/12/23 19:59,10,FACIL
2/12/23 19:04,9,confiable y rapido
2/12/23 18:40,10,muy fácil de llenar los datos
2/12/23 17:12,10,FACIL USO DE PAGINA WEB Y FACIL CAMBIO DE VUELOS
2/12/23 16:53,10,Por prácticos
2/12/23 16:49,9,Todo bien
2/12/23 16:28,9,Facilidad y rapidez
2/12/23 15:57,10,muy practico y sencillos los cambios
2/12/23 15:47,10,FUE MUY FACIL
2/12/23 7:43,10,Facilidad de servicio
2/12/23 6:44,10,Facilidad de uso.
2/12/23 6:39,10,Muy intuitivo
2/12/23 5:31,10,Por bueno
2/12/23 5:31,10,"fue rapido, no perdi mi reservacion"
2/12/23 5:02,10,Por su servicing y precios
2/12/23 4:58,9,POR SUS TARIFAS
2/12/23 3:53,10,Facilidad y rapidez.
2/12/23 3:15,9,muy facil
2/12/23 3:01,10,excelente
2/12/23 2:53,10,Por su excelente servicio. Me encanta.
2/12/23 2:34,10,SUPER EFICIENTE Y RAPIDO
2/12/23 2:25,10,Eficiencia y rapidez
2/12/23 1:37,10,muy practico
2/12/23 1:14,9,ok
2/11/23 23:42,10,PRECIO
2/11/23 23:39,10,BUEN SERVICIO
2/11/23 23:17,10,muy buen servicio
2/11/23 23:14,10,sin problema alguno en los viajes que he realizado
2/11/23 23:10,10,Excelente atencion
2/11/23 22:33,10,porque si
2/11/23 20:32,10,facilidad en la compra del vuelo
2/11/23 20:05,10,buen servicio
2/11/23 19:27,10,Muy sencillo y rápido
2/11/23 19:23,10,BUEN SERVICIO
2/11/23 17:20,10,BUENOS PRECIOS
2/11/23 17:06,10,rapida y facil
2/11/23 16:56,10,la página WEB es muy fácil manejarla
2/11/23 16:51,10,:)
2/11/23 16:49,10,"rápido, efectivo, sin complicaciones"
2/11/23 16:48,10,Excelente atención muy amables
2/11/23 13:47,10,facil de conseguir
2/11/23 13:12,9,sin comentarios
2/11/23 8:24,10,buen servicio
2/11/23 5:40,10,Es muy entendible y rapido
2/11/23 3:51,10,fue rapido y sencillo de navegar
2/11/23 2:51,10,POR LA RAPIDÉZ
2/11/23 1:37,9,Agilidad
2/11/23 1:21,10,EXCELENTE SERVICIO
2/11/23 0:57,10,Mejoró mucho la calidad del servicio en Viva realmente a principio estaba decepcionada felicidades!
2/11/23 0:37,10,TODO ES MUY SENCILLO
2/11/23 0:14,10,PRACTICO
2/11/23 0:05,10,practico
2/10/23 22:44,10,Excelente política para poder cambiar un vuelo de fechas¡¡
2/10/23 22:29,9,Muy. conveniente todo. y relativamente fácil ajustar los vuelos con «smart»
2/10/23 22:24,10,es buena
2/10/23 22:06,10,buen servicio
2/10/23 21:35,10,amigable
2/10/23 21:25,10,barto
2/10/23 21:22,10,ES FACIL DE USAR
2/10/23 21:18,10,"siempre me han hecho facil el volar con ustedes, aunque hace 6 meses me perdieron mi equipaje sigo volando con ustedes"
2/10/23 21:16,10,buen servicio
2/10/23 20:45,9,DISPOSICION CAMBIO DE VUELOS
2/10/23 20:43,10,por que es sencilla
2/10/23 20:32,10,Sin problemas
2/10/23 20:27,10,PAGINA AMIGABLE Y CUMPLIDOS  LOS HORARIOS
2/10/23 20:01,9,porque es la unica mas economica pero no comoda en sus espacios de avion
2/10/23 19:51,10,El sistema es amigable y es eficiente
2/10/23 19:02,10,Facil y confiable
2/10/23 18:39,10,es muy facil encontrar la información  en su pagina.
2/10/23 18:37,10,Todo es claro y excelentes precios
2/10/23 18:18,10,Es fácil de usar
2/10/23 16:45,9,"es accesible aunque para realizar cambios no te permite, y realizar un pago con tarjeta en el momento que el asesor te atiende no es muy productivo"
2/10/23 16:35,10,SI
2/10/23 16:13,10,"Ocurrio una emergencia y tuve que cambiar mi vuelo, el cargo extra no fue mucho, estuvo excelente."
2/10/23 15:45,10,PRECIOS ACCESIBLES
2/10/23 15:31,10,Es Muy practicó
2/10/23 15:13,10,Es muy rapida la compra
2/10/23 14:27,10,-
2/10/23 7:49,10,PORQU YA HE VIAJADO CON USTEDES < Y TIENE MUY BUEN SERVICIO
2/10/23 6:22,9,Rápido y fácil para revisar mi información
2/10/23 5:22,10,ES MUY FACIL Y RAPIDO
2/10/23 5:15,10,nada
2/10/23 5:15,10,Excelente servicio
2/10/23 4:36,10,"ES UN BUEN SERVICIO, COMPLETO Y EXPLICA MUY BIEN CADA SEGMENTO DE COSTOS"
2/10/23 4:14,9,esta siendo rapido y sencillo hacer el cambio
2/10/23 4:08,9,todo muy bien
2/10/23 3:49,10,BUEN PRECIO Y PAGINA MUY AMIGABLE
2/10/23 3:13,10,LAS FACILIDADES Y RAPIDEZ EN LOS TRAMITES
2/10/23 3:07,9,Eficiencia
2/10/23 2:55,10,bien
2/10/23 2:09,9,es muy efectivo y facil de realizar
2/10/23 1:54,10,Muy amigable y facil
2/10/23 1:54,10,Sistema ágil e intuitivo
2/10/23 0:50,10,gracias
2/10/23 0:47,10,Por que todo fue muy sencillo. muchas gracias!!
2/9/23 23:49,10,PORQUE HAY MUCHA FACILIDAD PARA INFORMACION
2/9/23 23:36,10,muy bien
2/9/23 23:31,10,pRECIO
2/9/23 23:29,9,Rapidez
2/9/23 22:45,9,ES FÁCIL DE ENTENDER EL MANEJO DE LA PÁGINA.
2/9/23 22:44,10,rapido y eficiente
2/9/23 22:40,10,faci
2/9/23 22:36,10,Buen servicio
2/9/23 22:21,10,Viajes accesibles y seguros
2/9/23 21:31,9,facil
2/9/23 21:12,10,MUY EFECTIVO
2/9/23 21:05,10,POR LOS BAJOS PRECIOS Y FACILIDADES DE PAGO
2/9/23 20:24,10,RELACION COSTO SERVICIOS
2/9/23 19:47,9,Amigable y rapido
2/9/23 19:40,9,Por rapidez para pagar
2/9/23 19:18,10,Buen proceso para modificación
2/9/23 18:45,10,ES MUY PRACTICO Y RAPIDO
2/9/23 18:17,9,Han mejorado mucho
2/9/23 18:14,9,por la facilidad de ir sin preocupaciones de maletas al viaje
2/9/23 17:50,10,Por rapidez y comodidad desde casa
2/9/23 17:14,10,muy sncillo
2/9/23 16:58,10,Fue muy facil de realizar la
2/9/23 16:33,10,Excelente serivicio tanto por telefono como en la pagina web
2/9/23 15:45,10,EFICIENTE
2/9/23 14:46,10,"MUY RÁPIDO, Y PRÁCTICO"
2/9/23 14:14,10,rapidez
2/9/23 13:55,10,FACIL TODO
2/9/23 13:48,10,facil uso de la plataforma
2/9/23 12:44,10,rapido y seguro
2/9/23 10:18,10,LA PLATAFORMA ES FACIL DE MANEJAR. EFICIENTE Y CONFIABLE
2/9/23 7:05,10,"SUPER SENCILLO HACER LOS CAMBIOS Y A UN PRECIO RAZONABLE, VALE EL COSTO COMPRAR EL SEGURO."
2/9/23 6:56,10,todo excelente
2/9/23 6:11,10,El proceso es muy simple
2/9/23 6:06,9,EXCELENTE SERVICIO
2/9/23 5:16,10,rapidez
2/9/23 5:07,10,Súper rapido
2/9/23 4:45,10,Servicio muy practico
2/9/23 4:44,9,"parece eficiente, pero tuve algunas dudas"
2/9/23 4:41,10,"Cuentan con un excelente servicio al cliente, se pueden hacer cambios de manera muy sencilla."
2/9/23 4:25,9,FACILIDAD DE LA PAGINA
2/9/23 4:10,10,.
2/9/23 4:03,10,por el buen servicio
2/9/23 3:54,10,10
2/9/23 1:58,9,"ME PARECIÓ AMIGABLE EL SEGUIMIENTO, SOLO UN POCO CONFUSO AL ELEGIR LA MALETA"
2/9/23 1:15,10,siempre tiene los mejores precios.
2/9/23 0:55,10,son practicos
2/9/23 0:11,9,MEJORAR LAS PROMOCIONES A BAJOS COSTOS PERO INCLUYENDO EQUIPAJE MINIMO EL DE 10 KG.
2/9/23 0:07,10,POE QUE SI
2/8/23 23:37,10,Por la facilidad en la modificación de datos.
2/8/23 23:33,10,Util y facil
2/8/23 23:10,10,por fácil acceso a comprar y cambiar vuelos
2/8/23 23:02,10,"MUY FACIL DE USAR, TODO MUY CLARO"
2/8/23 22:42,10,muy facil
2/8/23 22:13,10,excelente
2/8/23 22:11,10,rapido y confiable
2/8/23 21:50,10,"Porque me resuelven fácilmente, gracias."
2/8/23 21:20,9,"Porque han cambiado su servicio, han sido mas flexibles en lo que el cliente necesita."
2/8/23 21:13,10,EXCELENTE SERVICIO
2/8/23 20:57,10,sersvicio claro y agil
2/8/23 20:56,9,LA ATENCION
2/8/23 20:56,10,POR SU SERVICIO Y SU PRECIO
2/8/23 20:56,9,servicio eficiente en tiempo y forma
2/8/23 20:54,10,"Que fácil y práctico fuemi cambio de vuelo, gracias (:"
2/8/23 20:49,10,POR LA FACILIDAD DE HACER EL CAMBIO DE FECHA
2/8/23 20:38,10,POR QUE ME ENCANTA QUE PODAMOS CAMBIAR FECHAS DE VUELO A VECES LOS PLANES NO SIEMPRE SALEN COMO LO PENSAMOS
2/8/23 20:31,10,muy buena
2/8/23 20:31,10,Muy eficiente
2/8/23 19:44,10,GRACIAS
2/8/23 19:41,10,muy facil el manejo en linea
2/8/23 19:39,10,Es muy practico y rápido !
2/8/23 19:39,10,rapido y facil
2/8/23 19:27,10,Un servicio muy amigable y rápido.
2/8/23 19:26,9,muy agil
2/8/23 19:24,10,OK GRS
2/8/23 19:20,10,eficiencia
2/8/23 18:32,10,POR EL SERVICIO
2/8/23 18:26,10,por qué es fácil y rápido
2/8/23 18:07,10,SI
2/8/23 17:46,10,todo muy especificado
2/8/23 17:18,10,Es práctico
2/8/23 16:39,10,fácil de usar!
2/8/23 15:26,10,facilidad de compra y se comprende rápido la pagina en internent
2/8/23 14:42,10,Low Cost
2/8/23 14:40,10,Plataforma sencilla
2/8/23 13:44,10,pro servicio
2/8/23 13:43,10,muy buen servicio
2/8/23 6:10,10,es muy practico viajar
2/8/23 5:13,10,EXCELENTE SERVICIO DIGITAL
2/8/23 4:50,10,ES FACIL
2/8/23 4:49,10,TODO FACIL
2/8/23 4:36,10,fue muy facil cambiar la reservacion
2/8/23 3:33,9,ES efeiciente y practico hacer los cambios de vuelo
2/8/23 3:31,10,Flexibilidad.
2/8/23 3:30,10,es muy sencillo hacer o agregar cambios
2/8/23 3:14,9,"Fuw fácil, ya solo espero el dia del vuelo no tener inconvenientes, ya que sera la primera vez que viaje desde el AIFA"
2/8/23 3:11,10,FACILIDAD EN LA COMPRA
2/8/23 2:54,10,muy buenos precios
2/8/23 2:23,10,POR LA RAPIDEZ
2/8/23 1:57,10,.
2/8/23 1:47,10,TODO ES MUY RAPIDO PARA LA REALIZACION DE RESERVACIONES GRACIAS
2/8/23 1:44,10,Muy accesible la información de la página
2/8/23 1:42,10,EXCELENTE SERVCIO Y MUY FACIL SU PLATAFORMA DE COMPRA
2/8/23 1:16,10,siempre un placer viajar con viva aerobús a pesar de las tardanzas de mas de 12 horas no lo cambiaria por ninguna otra aerolínea!
2/8/23 1:11,9,porque no  es clara la distribución de cargos
2/8/23 0:39,10,Super sencillo y amigable
2/7/23 23:54,10,facil y rapido
2/7/23 23:40,10,NO HAY
2/7/23 22:57,10,BUEN SERVICIO
2/7/23 22:56,9,"es amigable, aunque un poco confuso en la cuestion del tipo de equipaje que ya incluye"
2/7/23 22:24,10,PUNTUALIdad
2/7/23 22:19,10,POR SU ATENCION
2/7/23 22:13,10,BUEN SERVICIO
2/7/23 22:10,10,buen servicio
2/7/23 22:01,10,MUY FACIL SU SISTEMA
2/7/23 21:41,10,FACIL DE MANEJAR
2/7/23 21:22,10,excelente servicio
2/7/23 21:15,10,FUE MUY FACIL HACER LOS CAMBIOS Y SIN COSTOS EXTRAS GRACIAS
2/7/23 21:02,10,Por la flexibilidad.
2/7/23 20:48,10,Muy intuitivo para encontrar y sin problemas o confusiones
2/7/23 20:39,10,la atencion al cliente es adecuada y rapida
2/7/23 20:28,10,NINGUNA
2/7/23 20:11,10,lo facil y rapido
2/7/23 20:07,10,"Intuitivo, fácil de navegar, info desplegada de forma amigable ."
2/7/23 20:03,10,FUE SENCILLO DE REALIZAR
2/7/23 19:58,10,MUY PRACTICO DE USAR
2/7/23 19:48,10,"resulta muy sencillo de seguir, muchas gracias"
2/7/23 19:47,10,todo servicio bien
2/7/23 19:39,10,todo bien
2/7/23 19:27,10,muy rápido
2/7/23 19:12,9,buen servicio
2/7/23 18:58,10,muy accesibles con su proceso de cambio en nuestro itinerario
2/7/23 18:50,10,muy sencillo
2/7/23 18:49,10,MUY AMIGABLE PRACTICA RAPIDA Y EFICAZ
2/7/23 18:43,10,FACILIDAD
2/7/23 18:38,10,Facil y rapido
2/7/23 18:30,10,si
2/7/23 17:55,10,el servicio
2/7/23 17:43,9,...
2/7/23 17:42,10,POR QUE ES FACIL Y RAPIDO
2/7/23 17:39,9,buen servicio
2/7/23 17:36,10,ES MUY SENCILLO
2/7/23 17:15,10,Fue Rapido y sencillo
2/7/23 17:11,10,SENCILLEZ
2/7/23 17:07,10,FACIL Y RAPIDO
2/7/23 17:04,10,Practico y rapido
2/7/23 17:02,10,todo super facil y comprensible
2/7/23 16:55,10,ES FACIL RESERVAR CON USTEDES TIENEN BUENOS PRECIOS
2/7/23 16:31,10,Por la rapidez
2/7/23 16:27,10,gracias
2/7/23 15:47,10,RAPIDO
2/7/23 15:24,10,excelente servicio
2/7/23 14:27,10,POR LA RAPIDEZ
2/7/23 14:11,9,Por la pronta atensión.
2/7/23 7:30,10,SENCILLO
2/7/23 5:27,10,Userfriendly
2/7/23 3:38,9,De repente la página no es intuitiva
2/7/23 3:14,10,SERVICIO
2/7/23 3:13,9,proceso intuitivo
2/7/23 3:06,10,Muy buena y facil de usar la pagina
2/7/23 2:22,10,rapidez y buen servicio
2/7/23 2:19,10,muy buen servicio
2/7/23 2:16,10,PORQUE FUNCIONA BIEN
2/7/23 2:04,10,MUY AMIGABLE
2/7/23 1:15,10,Han mejorado.. pero demasiados rechazos en los pagos con tarjeta.
2/7/23 1:02,10,BUEN SERVICIO
2/7/23 0:58,10,Siempre al pendiente
2/6/23 22:58,10,MUY FACIL
2/6/23 22:34,10,PRACTICO
2/6/23 22:31,10,RAPIDO Y SENCILLO
2/6/23 21:40,9,facil hacer la reservacion
2/6/23 21:33,9,RAPIDO
2/6/23 21:05,10,Yes
2/6/23 20:46,10,Por practico y seguro
2/6/23 20:40,10,por su eficiencia
2/6/23 20:35,10,"PORQUE ES MUY FÁCIL, EFICIENTE Y AMIGABLE"
2/6/23 19:51,9,Rápido
2/6/23 19:41,10,En general estoy satisfecho con el servicio
2/6/23 18:43,10,FACILIDAD EN LA ADMINISTRACION DEL VUELO
2/6/23 18:31,10,Excelente servicio
2/6/23 18:28,9,BUENO
2/6/23 18:18,10,gracias
2/6/23 18:17,10,Muy eficiente
2/6/23 17:55,9,buen servicio
2/6/23 17:47,10,super confiable
2/6/23 17:40,10,excelente servicio
2/6/23 17:40,10,buen servicio
2/6/23 17:35,10,MUY PRACTICO
2/6/23 17:33,10,Por atención y rápidez. facilidad en los trámites...
2/6/23 17:32,10,FÁCIL DE MANEJAR
2/6/23 16:39,9,CLARO Y RAPIDO
2/6/23 16:24,10,POR INTERNET ES MUY AGIL COMPARADO POR TELÉFONO ME DEJARON 30 MINUTOS Y COLGUE
2/6/23 16:20,10,Muy amigable la plataforma
2/6/23 16:07,9,MUY FACIL Y CONVENIENTE DE USAR.
2/6/23 15:54,9,:)
2/6/23 15:32,10,Facilidad de compra
2/6/23 13:52,9,Muy bien hasta el momento
2/6/23 13:20,10,MUY BUEN SERVICIO
2/6/23 6:00,10,FACIL
2/6/23 5:06,9,Todo bien
2/6/23 3:53,10,Muy eficiente el sistema
2/6/23 3:48,10,RAPIDO Y SENCILLO
2/6/23 1:15,9,costo - beneficio
2/6/23 0:54,10,Rapidez
2/5/23 23:52,10,porque pueden ocurrir cambios de ultimo minuto
2/5/23 23:22,10,En esta tarifa fue facil hacer el cambio de reservacion.
2/5/23 22:37,10,MUY AMIGABLE
2/5/23 22:31,10,Rapido
2/5/23 22:22,10,Claro Que si
2/5/23 21:18,9,Sistema es bastante facil.
2/5/23 21:13,10,Todo bien
2/5/23 21:04,10,Es muy sencillo
2/5/23 19:28,10,eficiente
2/5/23 18:10,9,Rapidez
2/5/23 16:41,10,Sistema intuitivo y rápido.
2/5/23 16:04,10,El servicio ha mejorado
2/5/23 15:53,10,muy facil de realizar la compra y modificacion
2/5/23 14:29,10,Son excelente opción para volar
2/5/23 7:07,10,Un excelente servicio
2/5/23 6:59,10,ES MUY AMIGABLE
2/5/23 4:41,10,muy bueno
2/5/23 3:26,10,"instrucciones claras, respuestas rapidas"
2/5/23 3:11,10,Fácil y flexible
2/5/23 2:32,9,AGILES Y HONESTOS
2/5/23 2:27,10,excelente servicio
2/5/23 1:03,10,MUY EFICIENTE
2/4/23 23:33,9,ECONOMIA  ACTUALMENTE
2/4/23 23:18,9,rapido
2/4/23 23:00,10,"El cambio no salió gratis, fue un pago normal"
2/4/23 22:11,10,moyds@hotmail.com
2/4/23 21:10,10,EXCELENTE SERVICIO
2/4/23 20:53,10,Por lo fácil y eficiente que es realizar los trámites necesarios
2/4/23 20:41,10,"ES FACIL, COMODO Y EXCELENTE USO"
2/4/23 20:11,10,Excellent pilot and staff!!!!
2/4/23 18:16,10,"fue fácil, directo al punto y prácticamente sin costo"
2/4/23 18:09,10,ES FACIL Y RAPIDO
2/4/23 18:08,10,fue muy sencillo
2/4/23 18:05,10,todo muy amigable
2/4/23 17:22,10,Porque es fácil de usar
2/4/23 16:53,10,es muy sencillo y rapoido
2/4/23 16:52,10,Porque es fácil y rápido
2/4/23 15:34,10,Eficiente
2/4/23 14:52,10,CONVENIENCIA
2/4/23 9:15,10,rapidos
2/4/23 8:19,10,buena y moderna plataforma
2/4/23 7:11,10,economico
2/4/23 5:34,10,Fue rapido el tramite...
2/4/23 5:00,10,Excelente Aerolinea
2/4/23 3:52,10,"Por que toda la informacion es de facil acceso , clara y nada de complicaciones!"
2/4/23 3:45,10,MUY SENCILLO DE USAR
2/4/23 3:33,9,ES ACCESIBLE
2/4/23 2:18,10,ES MUY AMIGABLE Y FACIL DE USAR LA PLATAFORMA
2/4/23 2:02,10,bueno
2/4/23 1:59,10,facil
2/4/23 1:49,10,BUEN SERVICIO
2/4/23 1:22,10,MUY BIEN
2/4/23 0:49,10,PORQUE  TODO  LO FACILITAN
2/4/23 0:15,10,.
2/4/23 0:09,10,VUELOS A BUEN PRECIO
2/3/23 23:49,10,PORQUE SE PUEDE CAMBIAR LOS BOLETOS CASI SIN COSTO
2/3/23 23:46,10,muy intuitiva y facil de usar
2/3/23 23:42,10,Muy rápido
2/3/23 23:36,10,Es muy fácil cambiar el vuelo. Se agradece. También sería genial pedir el reembolso total desde la página.
2/3/23 23:24,10,fiable
2/3/23 22:26,9,FACIL DE REALIZAR
2/3/23 22:18,9,servicio
2/3/23 22:17,10,FACIL Y PRACTICO
2/3/23 21:18,10,Todo es muy facil
2/3/23 20:58,10,muy amigable la sesion
2/3/23 20:25,10,Fue un proceso muy facil y amigable
2/3/23 20:22,10,Sencillo
2/3/23 20:18,9,SIN COMENTARIO
2/3/23 20:02,10,"es muy amigable el sistema, mil gracias !"
2/3/23 19:20,10,MUY FACIL MANEJO!
2/3/23 19:00,10,"Rapidez de aplicación, precio accesible"
2/3/23 18:54,10,RAPIDES
2/3/23 18:38,10,Muy intuitivo y facil de usar
2/3/23 17:59,10,PORQUE PTE PERMITE HACER CAMBIOS MUY RAPIDO
2/3/23 17:54,9,EN LO PERSONAL ME HA DADO UN BUEN SERVICIO
2/3/23 17:40,10,fue facil
2/3/23 17:29,10,Facilidad para cualquier trámite o servicio.
2/3/23 16:44,10,facil de usar
2/3/23 16:37,10,tienen buen servicio al cliente y la información que proveen es muy clara o especifica.
2/3/23 16:26,10,EXCELENTE
2/3/23 16:24,10,PRACTICO
2/3/23 16:24,10,He viajado con ustedes y siempre ha sido grato.
2/3/23 16:22,10,muy buen servicio
2/3/23 16:10,10,Se eme hizo fácil y eficiente
2/3/23 15:15,10,Excelente
2/3/23 15:06,9,Control
2/3/23 14:48,10,Muy buen servicio y buenas promociones
2/3/23 14:08,10,HASTA AHORIT NO TENGO QUEJA
